Type,Rating,Latitude,Longitude,Year,Magnitude,Mass,VEI
Earthquake,1,-6.122000000000001,130.946,1969,6.2,,
Earthquake,1,28.590999999999998,129.895,2006,6.2,,
Earthquake,1,-0.29100000000000004,133.409,1968,6.2,,
Earthquake,1,2.543,92.90299999999999,2007,6.2,,
Earthquake,1,18.902,145.047,1995,6.2,,
Earthquake,1,36.147,27.103,1996,6.2,,
Earthquake,1,35.537,140.94299999999998,1996,6.2,,
Earthquake,1,-15.317,-173.084,1973,6.2,,
Earthquake,1,-58.217,-7.615,2007,6.2,,
Earthquake,1,-12.039000000000001,166.43200000000002,2015,6.2,,
Earthquake,1,-19.964000000000002,169.108,2008,6.2,,
Earthquake,1,-2.0780000000000003,120.462,1968,6.2,,
Earthquake,1,-22.677,169.50900000000001,2005,6.2,,
Earthquake,1,1.5930000000000002,126.48,2003,6.2,,
Earthquake,1,51.6148,-130.7714,2015,6.2,,
Earthquake,1,-44.718,-79.958,1993,6.2,,
Earthquake,1,16.122,-97.93,1996,6.2,,
Earthquake,1,3.885,96.1,1990,6.2,,
Earthquake,1,26.003,102.227,1995,6.2,,
Earthquake,1,-0.677,133.334,2001,6.2,,
Earthquake,1,-15.405999999999999,-173.343,1967,6.2,,
Earthquake,1,-13.559000000000001,167.454,1987,6.2,,
Earthquake,1,-8.617,157.386,2007,6.2,,
Earthquake,1,18.066,76.45100000000001,1993,6.2,,
Earthquake,1,30.7856,142.9722,2015,6.2,,
Earthquake,1,-26.769000000000002,-177.25,1996,6.2,,
Earthquake,1,2.1319999999999997,96.79899999999999,2005,6.2,,
Earthquake,1,15.219000000000001,122.624,1970,6.2,,
Earthquake,1,-6.88,128.921,2001,6.2,,
Earthquake,1,-36.518,78.932,2002,6.2,,
Earthquake,1,-20.715,168.828,2007,6.2,,
Earthquake,1,50.833,155.009,2009,6.2,,
Earthquake,1,-20.043,-68.96300000000001,2008,6.2,,
Earthquake,1,-12.904000000000002,166.37599999999998,1997,6.2,,
Earthquake,1,-16.242,178.054,2001,6.2,,
Earthquake,1,-19.691,177.39,2001,6.2,,
Earthquake,1,-17.983,178.74400000000003,2002,6.2,,
Earthquake,1,-7.31,155.887,1996,6.2,,
Earthquake,1,-18.179000000000002,168.139,1988,6.2,,
Earthquake,1,18.6766,-106.848,2015,6.2,,
Earthquake,1,-25.076,-70.39399999999999,1967,6.2,,
Earthquake,1,-5.2010000000000005,153.442,1976,6.2,,
Earthquake,1,-23.8009,-66.6321,2014,6.2,,
Earthquake,1,-8.81,157.882,1969,6.2,,
Earthquake,1,36.181,-10.54,1969,6.2,,
Earthquake,1,-20.633000000000003,168.99400000000003,2007,6.2,,
Earthquake,1,-10.086,161.012,1976,6.2,,
Earthquake,1,61.9449,-151.8159,2014,6.2,,
Earthquake,1,53.336999999999996,-166.87,1972,6.2,,
Earthquake,1,12.5559,-87.6879,2014,6.2,,
Earthquake,1,-36.958,-20.879,2003,6.2,,
Earthquake,1,36.451,70.688,2007,6.2,,
Earthquake,1,-4.595,153.191,2005,6.2,,
Earthquake,1,-5.425,151.175,1992,6.2,,
Earthquake,1,-48.946000000000005,31.122,1968,6.2,,
Earthquake,1,-35.925,-71.415,1990,6.2,,
Earthquake,1,-31.66,-177.82299999999998,1969,6.2,,
Earthquake,1,-5.843,147.664,1990,6.2,,
Earthquake,1,33.09,-115.792,1987,6.2,,
Earthquake,1,-19.3933,-175.9627,2015,6.2,,
Earthquake,1,-15.071,166.98,1969,6.2,,
Earthquake,1,-9.469,122.56,1992,6.2,,
Earthquake,1,-15.523,-175.236,1990,6.2,,
Earthquake,1,4.041,143.77,1995,6.2,,
Earthquake,1,-5.263,152.575,1992,6.2,,
Earthquake,1,4.585,-78.494,2007,6.2,,
Earthquake,1,32.066,130.71200000000002,1968,6.2,,
Earthquake,1,-0.8690000000000001,137.346,1996,6.2,,
Earthquake,1,1.1320000000000001,126.21600000000001,2007,6.2,,
Earthquake,1,13.177999999999999,145.651,1993,6.2,,
Earthquake,1,18.849,145.089,1995,6.2,,
Earthquake,1,6.834,124.006,1992,6.2,,
Earthquake,1,-21.557,175.753,1990,6.2,,
Earthquake,1,19.632,-108.96,1987,6.2,,
Earthquake,1,13.392999999999999,120.036,1972,6.2,,
Earthquake,1,36.907,73.021,1990,6.2,,
Earthquake,1,24.688000000000002,-110.228,1995,6.2,,
Earthquake,1,-29.815,-71.14699999999999,1997,6.2,,
Earthquake,1,5.6339999999999995,126.61399999999999,1987,6.2,,
Earthquake,1,2.541,-79.747,1991,6.2,,
Earthquake,1,8.654,137.85399999999998,1969,6.2,,
Earthquake,1,-8.6757,160.559,2016,6.2,,
Earthquake,1,35.054,72.87,1974,6.2,,
Earthquake,1,-17.204,-173.757,1987,6.2,,
Earthquake,1,21.968000000000004,142.83,1996,6.2,,
Earthquake,1,-6.87,144.174,1992,6.2,,
Earthquake,1,-56.083,-123.27,2007,6.2,,
Earthquake,1,2.52,128.283,2006,6.2,,
Earthquake,1,-5.997000000000001,142.743,1993,6.2,,
Earthquake,1,-53.843999999999994,-134.359,2006,6.2,,
Earthquake,1,-10.440999999999999,164.67,1969,6.2,,
Earthquake,1,-16.373,168.11700000000002,1987,6.2,,
Earthquake,1,-21.906999999999996,-113.33200000000001,1976,6.2,,
Earthquake,1,4.956,118.30799999999999,1976,6.2,,
Earthquake,1,-25.758000000000003,-177.52200000000002,1995,6.2,,
Earthquake,1,0.593,30.037,1994,6.2,,
Earthquake,1,-8.124,-79.943,1969,6.2,,
Earthquake,1,9.542,-82.41799999999999,1991,6.2,,
Earthquake,1,-14.647,167.262,2001,6.2,,
Earthquake,1,28.250999999999998,129.57399999999998,2001,6.2,,
Earthquake,1,-6.279,130.214,1992,6.2,,
Earthquake,1,36.178000000000004,141.545,2008,6.2,,
Earthquake,1,1.6840000000000002,-101.06700000000001,1969,6.2,,
Earthquake,1,39.421,143.097,1968,6.2,,
Earthquake,1,-18.7609,168.8279,2016,6.2,,
Earthquake,1,-16.351,168.11900000000003,1987,6.2,,
Earthquake,1,-30.322,-177.96400000000003,1976,6.2,,
Earthquake,1,51.203,-179.238,1992,6.2,,
Earthquake,1,-56.952,-24.825,2002,6.2,,
Earthquake,1,-24.828000000000003,-70.6009,2015,6.2,,
Earthquake,1,-19.385,169.593,1992,6.2,,
Earthquake,1,30.090999999999998,99.475,1989,6.2,,
Earthquake,1,51.398,159.239,1996,6.2,,
Earthquake,1,-5.29,152.968,2000,6.2,,
Earthquake,1,5.591,-82.54899999999999,1968,6.2,,
Earthquake,1,-6.542999999999999,131.907,1988,6.2,,
Earthquake,1,24.343000000000004,98.64200000000001,1976,6.2,,
Earthquake,1,-59.949,154.077,1976,6.2,,
Earthquake,1,-28.385,-176.791,1976,6.2,,
Earthquake,1,-4.056,152.156,1970,6.2,,
Earthquake,1,-22.191,171.475,1996,6.2,,
Earthquake,1,-24.926,-70.461,1988,6.2,,
Earthquake,1,34.021,58.178000000000004,1968,6.2,,
Earthquake,1,62.153999999999996,-124.182,1988,6.2,,
Earthquake,1,-0.611,146.47299999999998,1990,6.2,,
Earthquake,1,51.17100000000001,157.626,1992,6.2,,
Earthquake,1,10.85,-43.556000000000004,1988,6.2,,
Earthquake,1,35.107,-35.008,1989,6.2,,
Earthquake,1,6.7757,-72.9875,2015,6.2,,
Earthquake,1,26.816,142.438,2008,6.2,,
Earthquake,1,9.336,-84.064,1974,6.2,,
Earthquake,1,-3.667,146.561,1988,6.2,,
Earthquake,1,-42.983999999999995,171.793,1995,6.2,,
Earthquake,1,-45.243,-72.648,2007,6.2,,
Earthquake,1,-36.813,176.851,1974,6.2,,
Earthquake,1,-7.832999999999999,158.804,1970,6.2,,
Earthquake,1,-34.479,-178.394,1989,6.2,,
Earthquake,1,4.031000000000001,128.112,1969,6.2,,
Earthquake,1,23.915,-108.54899999999999,1991,6.2,,
Earthquake,1,-2.18,99.823,2008,6.2,,
Earthquake,1,52.96,171.15,1968,6.2,,
Earthquake,1,18.781,-107.29799999999999,2005,6.2,,
Earthquake,1,57.498999999999995,-142.803,1988,6.2,,
Earthquake,1,-17.948,-174.57299999999998,2002,6.2,,
Earthquake,1,15.427999999999999,-45.907,1970,6.2,,
Earthquake,1,36.424,70.881,2001,6.2,,
Earthquake,1,10.094,126.495,1989,6.2,,
Earthquake,1,32.158,131.873,1970,6.2,,
Earthquake,1,1.6686,126.5217,2015,6.2,,
Earthquake,1,41.1444,-114.8721,2008,6.2,,
Earthquake,1,-28.635,-177.593,1976,6.2,,
Earthquake,1,51.13,178.743,1992,6.2,,
Earthquake,1,-32.049,-177.898,1970,6.2,,
Earthquake,1,-11.401,170.658,1988,6.2,,
Earthquake,1,34.4619,141.6368,2016,6.2,,
Earthquake,1,36.374,70.83,1972,6.2,,
Earthquake,1,12.173,140.765,1967,6.2,,
Earthquake,1,-10.509,161.273,2008,6.2,,
Earthquake,1,-1.41,-14.921,2007,6.2,,
Earthquake,1,-13.702,34.42,1989,6.2,,
Earthquake,1,-4.05,152.30700000000002,2000,6.2,,
Earthquake,1,43.708,147.607,1996,6.2,,
Earthquake,1,-22.3343,-66.0078,2016,6.2,,
Earthquake,1,-60.373000000000005,-57.074,1992,6.2,,
Earthquake,1,-55.419,-29.533,2007,6.2,,
Earthquake,1,-37.689,176.861,1992,6.2,,
Earthquake,1,-55.897,-27.671999999999997,1988,6.2,,
Earthquake,1,-47.09,33.62,2005,6.2,,
Earthquake,1,-20.659000000000002,-70.6472,2014,6.2,,
Earthquake,1,-17.003,-65.711,2001,6.2,,
Earthquake,1,52.007,-179.972,2007,6.2,,
Earthquake,1,36.288000000000004,21.775,2008,6.2,,
Earthquake,1,-22.055999999999997,-113.083,1996,6.2,,
Earthquake,1,-55.755,-123.1158,2015,6.2,,
Earthquake,1,-23.346999999999998,-70.609,1995,6.2,,
Earthquake,1,41.457,142.031,1992,6.2,,
Earthquake,1,-17.256,-72.518,1988,6.2,,
Earthquake,1,-20.857,-69.028,1989,6.2,,
Earthquake,1,44.527,150.72799999999998,1971,6.2,,
Earthquake,1,-36.1167,-73.5219,2015,6.2,,
Earthquake,1,-24.886,-179.06099999999998,1975,6.2,,
Earthquake,1,-9.571,122.52799999999999,1993,6.2,,
Earthquake,1,-9.71,-79.774,1991,6.2,,
Earthquake,1,51.541000000000004,175.767,1968,6.2,,
Earthquake,1,-8.899,123.542,1997,6.2,,
Earthquake,1,-6.7989999999999995,118.853,1968,6.2,,
Earthquake,1,-51.905,139.471,1976,6.2,,
Earthquake,1,-5.154,145.284,2005,6.2,,
Earthquake,1,40.139,143.11700000000002,1970,6.2,,
Earthquake,1,-31.566,-179.997,1992,6.2,,
Earthquake,1,-19.7625,-70.874,2014,6.2,,
Earthquake,1,-0.8690000000000001,132.73,1967,6.2,,
Earthquake,1,-29.279,-176.35,2000,6.2,,
Earthquake,1,40.872,141.975,1972,6.2,,
Earthquake,1,-4.317,151.83700000000002,1970,6.2,,
Earthquake,1,-0.2422,125.104,2014,6.2,,
Earthquake,1,-29.252,-177.44,2008,6.2,,
Earthquake,1,0.11900000000000001,123.445,1972,6.2,,
Earthquake,1,51.672,175.729,1968,6.2,,
Earthquake,1,18.7529,-107.0488,2014,6.2,,
Earthquake,1,10.125,58.708,2007,6.2,,
Earthquake,1,-6.103,148.875,1992,6.2,,
Earthquake,1,-55.245,-29.142,2007,6.2,,
Earthquake,1,-9.302,-79.092,1970,6.2,,
Earthquake,1,53.92,-133.61,2001,6.2,,
Earthquake,1,36.394,70.74600000000001,1969,6.2,,
Earthquake,1,41.977,140.66,1992,6.2,,
Earthquake,1,-21.866999999999997,-175.05700000000002,1991,6.2,,
Earthquake,1,40.167,63.806000000000004,1976,6.2,,
Earthquake,1,39.568000000000005,40.445,1967,6.2,,
Earthquake,1,10.939,-84.637,1991,6.2,,
Earthquake,1,52.176,-178.71599999999998,2008,6.2,,
Earthquake,1,1.555,126.431,2001,6.2,,
Earthquake,1,-16.697,174.542,2000,6.2,,
Earthquake,1,36.088,70.687,2002,6.2,,
Earthquake,1,-16.195,-173.82,1988,6.2,,
Earthquake,1,39.495,143.501,1992,6.2,,
Earthquake,1,-5.48,153.733,2011,6.1,,
Earthquake,1,27.394000000000002,88.75200000000001,1980,6.1,,
Earthquake,1,-11.048,161.945,1972,6.1,,
Earthquake,1,-5.65,148.533,1999,6.1,,
Earthquake,1,-15.347999999999999,-176.90099999999998,1991,6.1,,
Earthquake,1,-7.1484,129.9375,2015,6.1,,
Earthquake,1,-16.646,-171.97400000000002,1972,6.1,,
Earthquake,1,-21.096999999999998,173.87400000000002,2005,6.1,,
Earthquake,1,-5.973,146.565,1996,6.1,,
Earthquake,1,-20.941999999999997,173.825,2005,6.1,,
Earthquake,1,-55.466,-128.966,2007,6.1,,
Earthquake,1,-6.209,151.651,1965,6.1,,
Earthquake,1,16.698,-98.395,1993,6.1,,
Earthquake,1,-20.730999999999998,169.88099999999997,1999,6.1,,
Earthquake,1,37.4596667,-118.60716670000001,1984,6.1,,
Earthquake,1,18.823,145.042,1995,6.1,,
Earthquake,1,16.209,122.262,1968,6.1,,
Earthquake,1,-11.2,162.001,1972,6.1,,
Earthquake,1,49.957,78.862,1984,6.1,,
Earthquake,1,-14.508,171.08900000000003,1984,6.1,,
Earthquake,1,19.471,-70.26,1972,6.1,,
Earthquake,1,-22.916999999999998,-70.483,2007,6.1,,
Earthquake,1,37.99,22.485,1972,6.1,,
Earthquake,1,-3.2960000000000003,130.685,1972,6.1,,
Earthquake,1,37.365,141.368,2011,6.1,,
Earthquake,1,0.415,97.825,2004,6.1,,
Earthquake,1,55.888999999999996,163.27100000000002,1972,6.1,,
Earthquake,1,11.751,125.50200000000001,1980,6.1,,
Earthquake,1,48.268,154.328,1991,6.1,,
Earthquake,1,3.0389999999999997,128.222,2010,6.1,,
Earthquake,1,-28.997,-69.675,1980,6.1,,
Earthquake,1,-27.899,-70.918,2011,6.1,,
Earthquake,1,46.011,154.231,2007,6.1,,
Earthquake,1,-22.886999999999997,-176.19400000000002,1965,6.1,,
Earthquake,1,37.165,-117.774,1993,6.1,,
Earthquake,1,-14.883,-174.953,1991,6.1,,
Earthquake,1,-1.423,-15.055,1984,6.1,,
Earthquake,1,8.077,92.43700000000001,2007,6.1,,
Earthquake,1,-23.899,178.375,2002,6.1,,
Earthquake,1,-8.472000000000001,-71.485,1993,6.1,,
Earthquake,1,59.28,-144.06,1965,6.1,,
Earthquake,1,-3.804,152.148,1994,6.1,,
Earthquake,1,-36.448,-97.6,1965,6.1,,
Earthquake,1,4.872,95.836,1965,6.1,,
Earthquake,1,-21.340999999999998,-174.243,1972,6.1,,
Earthquake,1,14.214,-91.945,1999,6.1,,
Earthquake,1,-25.1758,-177.3433,2016,6.1,,
Earthquake,1,36.482,26.989,1968,6.1,,
Earthquake,1,43.425,148.009,1996,6.1,,
Earthquake,1,-6.098,152.691,1972,6.1,,
Earthquake,1,-6.269,147.904,1996,6.1,,
Earthquake,1,43.861000000000004,148.063,1994,6.1,,
Earthquake,1,-15.132,168.162,2010,6.1,,
Earthquake,1,-20.302,169.607,1980,6.1,,
Earthquake,1,18.954,-107.62799999999999,1980,6.1,,
Earthquake,1,6.2989999999999995,126.881,1980,6.1,,
Earthquake,1,1.7930000000000001,127.431,1972,6.1,,
Earthquake,1,27.398000000000003,65.719,1990,6.1,,
Earthquake,1,13.283,-88.82700000000001,2001,6.1,,
Earthquake,1,46.815,144.525,2001,6.1,,
Earthquake,1,-13.294,166.743,1979,6.1,,
Earthquake,1,-9.498,159.22,1979,6.1,,
Earthquake,1,-19.782,-177.486,1993,6.1,,
Earthquake,1,56.956,-153.569,1990,6.1,,
Earthquake,1,-7.656000000000001,108.25200000000001,1979,6.1,,
Earthquake,1,-13.319,166.65599999999998,1979,6.1,,
Earthquake,1,-36.299,-97.876,1990,6.1,,
Earthquake,1,-32.5,179.62400000000002,1990,6.1,,
Earthquake,1,-3.3789999999999996,148.537,1994,6.1,,
Earthquake,1,-15.270999999999999,-173.21900000000002,2010,6.1,,
Earthquake,1,12.637,125.238,1995,6.1,,
Earthquake,1,10.1691,125.8907,2015,6.1,,
Earthquake,1,58.335,-153.303,1965,6.1,,
Earthquake,1,6.192,126.934,2008,6.1,,
Earthquake,1,6.47,-71.21,1993,6.1,,
Earthquake,1,33.195,96.449,2010,6.1,,
Earthquake,1,7.053999999999999,-76.678,1994,6.1,,
Earthquake,1,5.861000000000001,125.295,1979,6.1,,
Earthquake,1,-17.192,167.81400000000002,1973,6.1,,
Earthquake,1,-7.1610000000000005,117.488,2001,6.1,,
Earthquake,1,-9.27,157.19799999999998,1996,6.1,,
Earthquake,1,36.31,141.072,1990,6.1,,
Earthquake,1,39.859,142.017,2012,6.1,,
Earthquake,1,-6.025,148.843,1968,6.1,,
Earthquake,1,53.972,161.909,1997,6.1,,
Earthquake,1,-4.551,153.457,2012,6.1,,
Earthquake,1,1.889,128.47799999999998,1995,6.1,,
Earthquake,1,49.964,78.827,1979,6.1,,
Earthquake,1,-21.516,-179.26,1968,6.1,,
Earthquake,1,31.019000000000002,129.997,2005,6.1,,
Earthquake,1,50.893,157.44299999999998,1973,6.1,,
Earthquake,1,16.433,120.838,1990,6.1,,
Earthquake,1,-21.346,-68.385,2008,6.1,,
Earthquake,1,-8.752,-74.434,1968,6.1,,
Earthquake,1,19.933,-155.1,1973,6.1,,
Earthquake,1,-5.473,151.691,2003,6.1,,
Earthquake,1,77.079,18.570999999999998,2008,6.1,,
Earthquake,1,28.881999999999998,140.701,1979,6.1,,
Earthquake,1,42.918,144.836,2004,6.1,,
Earthquake,1,29.645,140.951,2010,6.1,,
Earthquake,1,18.524,145.281,1979,6.1,,
Earthquake,1,29.287,129.91,1994,6.1,,
Earthquake,1,43.788000000000004,147.187,1994,6.1,,
Earthquake,1,72.96,5.683,2012,6.1,,
Earthquake,1,49.971000000000004,79.01,1979,6.1,,
Earthquake,1,-17.715,167.84799999999998,1979,6.1,,
Earthquake,1,41.81399999999999,130.785,1979,6.1,,
Earthquake,1,-20.392,168.83900000000003,2008,6.1,,
Earthquake,1,6.34,93.361,2004,6.1,,
Earthquake,1,43.813,145.019,1997,6.1,,
Earthquake,1,49.901,78.959,1979,6.1,,
Earthquake,1,28.729,34.553000000000004,1993,6.1,,
Earthquake,1,5.499,94.213,2004,6.1,,
Earthquake,1,-4.387,-102.00299999999999,1973,6.1,,
Earthquake,1,13.564,-90.59899999999999,2008,6.1,,
Earthquake,1,35.999,139.34799999999998,1968,6.1,,
Earthquake,1,38.415,140.996,2003,6.1,,
Earthquake,1,-21.985,-63.656000000000006,1973,6.1,,
Earthquake,1,40.406,143.767,1968,6.1,,
Earthquake,1,-5.627000000000001,153.305,1979,6.1,,
Earthquake,1,24.897,-109.035,1990,6.1,,
Earthquake,1,34.943000000000005,141.132,2012,6.1,,
Earthquake,1,-7.815,125.694,2008,6.1,,
Earthquake,1,36.479,70.134,1979,6.1,,
Earthquake,1,35.474000000000004,135.451,1990,6.1,,
Earthquake,1,6.497999999999999,126.777,1968,6.1,,
Earthquake,1,-17.531,-178.747,2006,6.1,,
Earthquake,1,-19.494,177.33,2001,6.1,,
Earthquake,1,-14.264000000000001,167.274,1973,6.1,,
Earthquake,1,-26.781,-70.87899999999999,1973,6.1,,
Earthquake,1,-38.605,-91.62299999999999,1985,6.1,,
Earthquake,1,51.62,-172.919,1985,6.1,,
Earthquake,1,-54.351000000000006,-136.55,1973,6.1,,
Earthquake,1,-16.309,-176.172,2002,6.1,,
Earthquake,1,32.995,104.015,1973,6.1,,
Earthquake,1,11.511,121.389,1973,6.1,,
Earthquake,1,-55.942,-124.99700000000001,2004,6.1,,
Earthquake,1,12.811,125.055,1996,6.1,,
Earthquake,1,22.212,92.70200000000001,1997,6.1,,
Earthquake,1,41.5615,142.0308,2015,6.1,,
Earthquake,1,-42.1762,173.6227,2016,6.1,,
Earthquake,1,55.42,166.565,1968,6.1,,
Earthquake,1,7.367999999999999,-35.286,1990,6.1,,
Earthquake,1,-15.315,-174.62,1985,6.1,,
Earthquake,1,16.9,120.186,1985,6.1,,
Earthquake,1,11.155999999999999,140.217,1985,6.1,,
Earthquake,1,16.498,120.815,1985,6.1,,
Earthquake,1,-4.375,135.118,1993,6.1,,
Earthquake,1,43.95399999999999,147.336,1994,6.1,,
Earthquake,1,-18.649,-174.748,1980,6.1,,
Earthquake,1,-19.364,-69.238,1980,6.1,,
Earthquake,1,37.5538333,-118.807,1980,6.1,,
Earthquake,1,37.5903333,-118.831,1980,6.1,,
Earthquake,1,52.36600000000001,174.25400000000002,1965,6.1,,
Earthquake,1,-5.513999999999999,151.161,2010,6.1,,
Earthquake,1,-55.852,-125.666,1996,6.1,,
Earthquake,1,-4.715,126.811,2006,6.1,,
Earthquake,1,13.84,-88.73899999999999,1997,6.1,,
Earthquake,1,-6.197,125.76,1980,6.1,,
Earthquake,1,-6.007000000000001,154.513,1980,6.1,,
Earthquake,1,-14.464,167.90200000000002,1980,6.1,,
Earthquake,1,27.462,128.44899999999998,1985,6.1,,
Earthquake,1,-14.841,167.299,1993,6.1,,
Earthquake,1,-21.848000000000003,170.43599999999998,1995,6.1,,
Earthquake,1,5.609,127.20200000000001,1972,6.1,,
Earthquake,1,-3.7310000000000003,150.99200000000002,2002,6.1,,
Earthquake,1,-18.894000000000002,168.917,2012,6.1,,
Earthquake,1,-17.948,167.226,2012,6.1,,
Earthquake,1,-21.899,-174.822,2004,6.1,,
Earthquake,1,13.742,-90.316,1997,6.1,,
Earthquake,1,4.707,-75.574,1990,6.1,,
Earthquake,1,-31.5757,-71.7431,2015,6.1,,
Earthquake,1,-17.378,167.27700000000002,2012,6.1,,
Earthquake,1,8.257,94.061,1990,6.1,,
Earthquake,1,-29.956,-177.987,1980,6.1,,
Earthquake,1,9.477,-72.58800000000001,1968,6.1,,
Earthquake,1,10.797,-43.446000000000005,1985,6.1,,
Earthquake,1,41.004,22.3,1990,6.1,,
Earthquake,1,-54.4856,-135.708,2015,6.1,,
Earthquake,1,2.358,126.85600000000001,1968,6.1,,
Earthquake,1,-3.782,141.77200000000002,1985,6.1,,
Earthquake,1,-36.409,-73.03,2012,6.1,,
Earthquake,1,-55.42,146.006,1996,6.1,,
Earthquake,1,11.919,57.805,1996,6.1,,
Earthquake,1,11.853,125.98200000000001,1995,6.1,,
Earthquake,1,1.546,127.20700000000001,1993,6.1,,
Earthquake,1,-9.624,122.185,1972,6.1,,
Earthquake,1,-5.263999999999999,131.37,1990,6.1,,
Earthquake,1,-6.494,104.26299999999999,1985,6.1,,
Earthquake,1,1.1909999999999998,126.23,1968,6.1,,
Earthquake,1,23.898000000000003,121.56200000000001,1972,6.1,,
Earthquake,1,-28.041,-179.707,1990,6.1,,
Earthquake,1,2.0869999999999997,96.806,2007,6.1,,
Earthquake,1,26.323,140.482,1999,6.1,,
Earthquake,1,-18.480999999999998,-178.076,2004,6.1,,
Earthquake,1,44.335,146.666,1985,6.1,,
Earthquake,1,-36.31,-97.264,2005,6.1,,
Earthquake,1,-31.6,-71.9189,2015,6.1,,
Earthquake,1,-28.246,-63.294,2012,6.1,,
Earthquake,1,-21.070999999999998,-176.812,1968,6.1,,
Earthquake,1,-31.7502,-71.7425,2015,6.1,,
Earthquake,1,-11.14,162.937,1993,6.1,,
Earthquake,1,-6.0114,151.4768,2015,6.1,,
Earthquake,1,2.346,126.816,2008,6.1,,
Earthquake,1,40.781,144.761,2012,6.1,,
Earthquake,1,36.516999999999996,76.892,1980,6.1,,
Earthquake,1,-28.69,-177.523,1999,6.1,,
Earthquake,1,-15.419,-175.58900000000003,2008,6.1,,
Earthquake,1,54.828,161.599,1973,6.1,,
Earthquake,1,-6.659,154.84799999999998,1996,6.1,,
Earthquake,1,-6.7410000000000005,154.895,1996,6.1,,
Earthquake,1,50.835,157.10299999999998,1973,6.1,,
Earthquake,1,-13.927999999999999,-74.352,2010,6.1,,
Earthquake,1,11.847999999999999,-86.65100000000001,1985,6.1,,
Earthquake,1,-3.812,140.266,2012,6.1,,
Earthquake,1,-45.475,96.288,1973,6.1,,
Earthquake,1,51.648999999999994,-131.183,2008,6.1,,
Earthquake,1,-1.905,99.637,1972,6.1,,
Earthquake,1,-13.658,166.745,2010,6.1,,
Earthquake,1,38.503,142.026,2007,6.1,,
Earthquake,1,49.233000000000004,155.559,1999,6.1,,
Earthquake,1,-22.456999999999997,-113.788,1965,6.1,,
Earthquake,1,-10.878,164.076,1980,6.1,,
Earthquake,1,44.672,149.289,1972,6.1,,
Earthquake,1,-35.143,-16.426,1990,6.1,,
Earthquake,1,-23.497,179.02900000000002,1990,6.1,,
Earthquake,1,-29.6411,-72.077,2015,6.1,,
Earthquake,1,-20.686,-173.588,1980,6.1,,
Earthquake,1,24.248,125.215,1990,6.1,,
Earthquake,1,-6.077999999999999,148.631,1968,6.1,,
Earthquake,1,-30.578000000000003,-71.15100000000001,1972,6.1,,
Earthquake,1,-14.665,166.38400000000001,1973,6.1,,
Earthquake,1,52.6,-167.453,1980,6.1,,
Earthquake,1,-39.846,87.677,1968,6.1,,
Earthquake,1,18.601,-104.96700000000001,1973,6.1,,
Earthquake,1,-0.22399999999999998,-18.645,1965,6.1,,
Earthquake,1,-22.655,-66.195,1973,6.1,,
Earthquake,1,-13.235,-76.279,1968,6.1,,
Earthquake,1,-44.793,167.458,2007,6.1,,
Earthquake,1,-19.7597,-63.3288,2016,6.1,,
Earthquake,1,55.84,162.688,1969,6.1,,
Earthquake,1,-3.727,151.09,1983,6.1,,
Earthquake,1,-17.852999999999998,-178.109,1970,6.1,,
Earthquake,1,-60.788999999999994,-20.208,2007,6.1,,
Earthquake,1,43.998999999999995,147.85299999999998,1969,6.1,,
Earthquake,1,4.75,95.039,1983,6.1,,
Earthquake,1,37.396,141.341,2011,6.1,,
Earthquake,1,-36.104,-101.22,1992,6.1,,
Earthquake,1,0.569,-25.647,2011,6.1,,
Earthquake,1,33.5,48.78,2006,6.1,,
Earthquake,1,-16.904,167.87400000000002,1970,6.1,,
Earthquake,1,-6.525,154.697,1970,6.1,,
Earthquake,1,-18.494,168.108,2001,6.1,,
Earthquake,1,43.11,148.292,1969,6.1,,
Earthquake,1,34.248000000000005,81.96700000000001,2007,6.1,,
Earthquake,1,-8.474,111.1,1992,6.1,,
Earthquake,1,-19.406,-179.315,2007,6.1,,
Earthquake,1,44.229,130.741,1983,6.1,,
Earthquake,1,43.489,147.11,1970,6.1,,
Earthquake,1,49.995,78.85600000000001,1982,6.1,,
Earthquake,1,-44.85,-80.453,2007,6.1,,
Earthquake,1,-55.486000000000004,160.161,1982,6.1,,
Earthquake,1,37.285,143.907,2011,6.1,,
Earthquake,1,43.518,147.672,1969,6.1,,
Earthquake,1,21.665,143.05,1969,6.1,,
Earthquake,1,51.906000000000006,158.411,1992,6.1,,
Earthquake,1,39.155,71.328,1984,6.1,,
Earthquake,1,-3.548,151.266,2007,6.1,,
Earthquake,1,-4.586,122.771,2011,6.1,,
Earthquake,1,37.812,144.233,2011,6.1,,
Earthquake,1,22.371,-106.973,2001,6.1,,
Earthquake,1,-9.567,152.243,1982,6.1,,
Earthquake,1,25.721999999999998,125.09299999999999,2007,6.1,,
Earthquake,1,39.48,142.95600000000002,1992,6.1,,
Earthquake,1,-26.93,-175.963,1982,6.1,,
Earthquake,1,6.854,-82.33,2011,6.1,,
Earthquake,1,39.675,143.02700000000002,1992,6.1,,
Earthquake,1,-6.487,147.144,1992,6.1,,
Earthquake,1,-55.896,-123.21,1969,6.1,,
Earthquake,1,-2.6919999999999997,-79.87100000000001,1982,6.1,,
Earthquake,1,9.642999999999999,-82.3,2001,6.1,,
Earthquake,1,-13.838,166.843,2007,6.1,,
Earthquake,1,-16.708,-172.082,1983,6.1,,
